person_id,item_id,item_type,item_grade,item_level,test_score,gender,age
34a31b91,2ee61e45,ctest,0.685714286,2.289336688,115,MALE,26
34a31b91,afe0a2da,ctest,0.842105263,8.622535114,115,MALE,26
34a31b91,b6ba36ba,dictation,0.993889516,4.788290302,115,MALE,26
34a31b91,61a13d81,dictation,0.001190082,7.50201274,115,MALE,26
34a31b91,3dbc7306,ctest,0.725,5.880421618,115,MALE,26
34a31b91,5ecaa6e6,elicited_speech,0.760309523,7.837286031,115,MALE,26
34a31b91,846b40cc,audio_vocab,0.836678836,5.531,115,MALE,26
34a31b91,1ad87321,text_vocab,0.837417063,7.439,115,MALE,26
34a31b91,3b8fe77f,dictation,0.399411298,3.494904902,115,MALE,26
34a31b91,ba4d579a,audio_vocab,0.957166214,2.959,115,MALE,26
34a31b91,218b8bb2,text_vocab,0.977657181,3.177,115,MALE,26
34a31b91,066a1ff3,ctest,0.870967742,5.163374523,115,MALE,26
34a31b91,5473c659,text_vocab,0.619983946,9.865,115,MALE,26
34a31b91,f31cdae0,text_vocab,0.800163496,10,115,MALE,26
34a31b91,ab78aba7,elicited_speech,0.846194383,7.550404213,115,MALE,26
34a31b91,7472b979,audio_vocab,0.835751363,8.322,115,MALE,26
db238457,1ef68797,elicited_speech,0.571399251,4.642253949,85,FEMALE,20
db238457,b071a963,ctest,0.418604651,3.424715694,85,FEMALE,20
db238457,79da89bc,audio_vocab,0.648335693,7.391,85,FEMALE,20
db238457,140a5e6f,audio_vocab,0.34038456,9.515,85,FEMALE,20
db238457,27b5c91a,dictation,5.45E-06,0.413175174,85,FEMALE,20
db238457,080dc1bb,text_vocab,0.440974165,8.183,85,FEMALE,20
db238457,a42a2161,elicited_speech,0.676279499,7.089865522,85,FEMALE,20
db238457,0182d206,ctest,0.45,5.399156113,85,FEMALE,20
db238457,c5b70f64,text_vocab,0.760869565,7.092,85,FEMALE,20
db238457,df8fa29f,text_vocab,0.220094556,10,85,FEMALE,20
db238457,a9d9d7d9,text_vocab,0.903615575,3.038,85,FEMALE,20
db238457,eccdd3e0,ctest,0.9999999,0.012432381,85,FEMALE,20
db238457,dd9e504f,dictation,0.993889516,5.888224525,85,FEMALE,20
db238457,2f1f9d83,audio_vocab,0.836678836,4.168,85,FEMALE,20
db238457,44b17c92,ctest,0.31372549,9.616962333,85,FEMALE,20
db238457,6a5b527f,elicited_speech,0.775159414,1.310239068,85,FEMALE,20
db238457,c69a3c70,dictation,1.00E-07,4.841295754,85,FEMALE,20
db238457,53b77a64,ctest,0.486486486,6.764332426,85,FEMALE,20
db238457,70e57cbd,dictation,0.001017657,2.191772248,85,FEMALE,20
db238457,6c1f6197,audio_vocab,0.52803734,9.927,85,FEMALE,20
db238457,971fb1c2,elicited_speech,0.677817941,6.157996224,85,FEMALE,20
db238457,ae65ad1c,text_vocab,0.75321475,5.559,85,FEMALE,20
db238457,45810f89,elicited_speech,0.637592415,6.306021897,85,FEMALE,20
db238457,85d11ca3,elicited_speech,0.701795184,6.020375582,85,FEMALE,20
db238457,b9e06a3a,audio_vocab,0.824165656,7.249,85,FEMALE,20
db238457,ac4dfbbe,ctest,0.707317073,6.498094453,85,FEMALE,20
db238457,2cea8077,audio_vocab,0.615412091,7.4,85,FEMALE,20
db238457,aad76c1d,text_vocab,0.977657181,2.118,85,FEMALE,20
db238457,1b15712c,dictation,1.00E-07,5.501697048,85,FEMALE,20
db238457,3.31E+06,audio_vocab,0.733895509,2.353,85,FEMALE,20
db238457,e0b2bfc9,dictation,1.00E-07,7.417780129,85,FEMALE,20
8be83cbb,c5c25988,ctest,0.857142857,6.858521104,115,FEMALE,18
8be83cbb,9b789f89,audio_vocab,0.745446777,7.548,115,FEMALE,18
8be83cbb,50492ee7,audio_vocab,0.957166214,2.404,115,FEMALE,18
8be83cbb,cd1fad40,text_vocab,0.910223855,10,115,FEMALE,18
8be83cbb,ae9b19ee,elicited_speech,0.764628424,7.793786569,115,FEMALE,18
8be83cbb,977e1f19,elicited_speech,0.755690708,7.987885676,115,FEMALE,18
8be83cbb,0e44f22f,ctest,0.976190476,3.588490853,115,FEMALE,18
8be83cbb,5159cb94,dictation,1.00E-07,7.665208937,115,FEMALE,18
8be83cbb,7c594063,elicited_speech,0.784075011,4.310872144,115,FEMALE,18
8be83cbb,c352d8f4,text_vocab,0.919206801,7.919,115,FEMALE,18
8be83cbb,dd39ffd6,ctest,0.578947368,9.773225634,115,FEMALE,18
8be83cbb,c5cb2834,dictation,0.001304251,6.291032944,115,FEMALE,18
8be83cbb,384677fe,elicited_speech,0.891781114,6.725038033,115,FEMALE,18
8be83cbb,8ba9255b,audio_vocab,0.835751363,7.405,115,FEMALE,18
8be83cbb,25e59e2c,ctest,0.9999999,5.532193813,115,FEMALE,18
8be83cbb,f44d0186,text_vocab,0.919206801,5.41,115,FEMALE,18
8be83cbb,94991250,ctest,0.777777778,9.573615489,115,FEMALE,18
8be83cbb,964f35e8,dictation,0.001092256,3.150760993,115,FEMALE,18
8be83cbb,66e0e868,audio_vocab,0.836678836,4.39,115,FEMALE,18
8be83cbb,e16e8040,text_vocab,0.903615575,10,115,FEMALE,18
8be83cbb,4160d216,elicited_speech,0.760916849,4.765981555,115,FEMALE,18
8be83cbb,f8c1aa12,audio_vocab,0.01,7.436,115,FEMALE,18
8be83cbb,041ce184,dictation,0.993889516,1.357058614,115,FEMALE,18
8be83cbb,3c615144,ctest,0.615384615,7.995256729,115,FEMALE,18
8be83cbb,78babb6a,ctest,0.6875,2.891586648,115,FEMALE,18
8be83cbb,d8908ea2,elicited_speech,0.897678458,7.236093843,115,FEMALE,18
8be83cbb,318f476b,text_vocab,0.919206801,7.208,115,FEMALE,18
8be83cbb,c8b7c45e,dictation,0.993889516,5.556842611,115,FEMALE,18
8be83cbb,bacda94a,elicited_speech,0.724254969,9.21747352,115,FEMALE,18
8be83cbb,0350fa0f,text_vocab,0.976829842,0.852,115,FEMALE,18
8be83cbb,2ea0615a,audio_vocab,0.156203758,9.938,115,FEMALE,18
8be83cbb,30519307,dictation,0.044366604,7.384018265,115,FEMALE,18
a52fa5b4,b8fb6f10,ctest,0.916666667,3.680964758,115,FEMALE,18
a52fa5b4,30baca3c,audio_vocab,0.957166214,4.201,115,FEMALE,18
a52fa5b4,2e4a522c,audio_vocab,0.824165656,0.454,115,FEMALE,18
a52fa5b4,66ef2c3f,dictation,0.993889516,3.489472308,115,FEMALE,18
a52fa5b4,307f9311,dictation,0.84925613,6.88173395,115,FEMALE,18
a52fa5b4,d3bfb13b,elicited_speech,0.901482755,7.509790606,115,FEMALE,18
a52fa5b4,697ecd26,text_vocab,0.539551054,8.303,115,FEMALE,18
a52fa5b4,20302732,audio_vocab,0.648335693,2.519,115,FEMALE,18
a52fa5b4,aea04037,elicited_speech,0.919675906,3.785513358,115,FEMALE,18
a52fa5b4,75748b96,audio_vocab,0.52803734,8.272,115,FEMALE,18
a52fa5b4,b071b451,ctest,0.317073171,9.994433447,115,FEMALE,18
a52fa5b4,1811634f,elicited_speech,0.856041076,8.408709072,115,FEMALE,18
a52fa5b4,e6374df5,elicited_speech,0.961713176,7.245333529,115,FEMALE,18
a52fa5b4,57152627,text_vocab,0.504053938,7.336,115,FEMALE,18
a52fa5b4,c8e7e9fd,dictation,0.993889516,6.628118866,115,FEMALE,18
a52fa5b4,f6fc4767,ctest,0.647058824,7.130627782,115,FEMALE,18
a52fa5b4,510e1e0e,text_vocab,0.356364864,9.905,115,FEMALE,18
a52fa5b4,dc10e705,text_vocab,0.918928584,6.989,115,FEMALE,18
a52fa5b4,a28f5516,audio_vocab,0.206290928,5.965,115,FEMALE,18
a52fa5b4,bd922915,ctest,0.473684211,5.832980574,115,FEMALE,18
a52fa5b4,b7a6990f,dictation,0.993889516,0.426555525,115,FEMALE,18
a52fa5b4,7ba59c00,ctest,0.9999999,1.317878756,115,FEMALE,18
a52fa5b4,5d3dbe13,dictation,0.826652471,8.665910239,115,FEMALE,18
a52fa5b4,5be15955,audio_vocab,0.835751363,7.364,115,FEMALE,18
a52fa5b4,aef633dc,ctest,0.533333333,7.677450222,115,FEMALE,18
a52fa5b4,6e31e7c2,audio_vocab,0.317547404,10,115,FEMALE,18
a52fa5b4,0fc7dee2,elicited_speech,0.907114123,2.13924917,115,FEMALE,18
a52fa5b4,a4dbe333,elicited_speech,0.906612608,7.733480116,115,FEMALE,18
a52fa5b4,7d866bdd,text_vocab,0.977657181,1.401,115,FEMALE,18
a52fa5b4,8f3a578c,dictation,0.003107499,6.606892463,115,FEMALE,18
a52fa5b4,0a6f7735,text_vocab,0.875427008,5.293,115,FEMALE,18
5d3b6bad,14c8ed84,text_vocab,0.97811438,4.246,110,FEMALE,24
5d3b6bad,f2dda754,text_vocab,0.855309529,9.271,110,FEMALE,24
5d3b6bad,285bc7c8,elicited_speech,0.87709479,7.073018383,110,FEMALE,24
5d3b6bad,6da6e822,elicited_speech,0.741844463,5.99142079,110,FEMALE,24
5d3b6bad,0126da97,dictation,1.00E-07,8.692146981,110,FEMALE,24
5d3b6bad,1cbb8db8,dictation,5.40E-06,7.489587652,110,FEMALE,24
5d3b6bad,06e08bbf,audio_vocab,0.159399191,6.404,110,FEMALE,24
5d3b6bad,91937017,text_vocab,0.499837922,9.719,110,FEMALE,24
5d3b6bad,0185710a,audio_vocab,0.835751363,6.361,110,FEMALE,24
5d3b6bad,175aa57f,elicited_speech,0.811786928,7.261161524,110,FEMALE,24
5d3b6bad,9470c7de,dictation,0.993889516,0.434112048,110,FEMALE,24
5d3b6bad,b997c311,elicited_speech,0.88633675,7.37948673,110,FEMALE,24
5d3b6bad,73dd72d1,elicited_speech,0.794122106,5.935887071,110,FEMALE,24
5d3b6bad,e8bdd579,text_vocab,0.975507821,5.072,110,FEMALE,24
5d3b6bad,d6286a8c,dictation,0.993889516,2.610988878,110,FEMALE,24
5d3b6bad,0182d206,ctest,0.75,5.399156113,110,FEMALE,24
5d3b6bad,2832d5ec,ctest,0.75,3.828770246,110,FEMALE,24
5d3b6bad,775212f6,text_vocab,0.874983017,6.356,110,FEMALE,24
5d3b6bad,a7e707ec,elicited_speech,1.00E-07,4.678111189,110,FEMALE,24
5d3b6bad,9deb4601,audio_vocab,0.745446777,10,110,FEMALE,24
5d3b6bad,d8d3fc54,audio_vocab,0.745446777,0.455,110,FEMALE,24
5d3b6bad,108c78bc,audio_vocab,0.954711503,2.935,110,FEMALE,24
5d3b6bad,d468f427,ctest,0.9999999,0.163290813,110,FEMALE,24
5d3b6bad,709b312b,ctest,0.676470588,8.129887385,110,FEMALE,24
5d3b6bad,8159f219,dictation,0.918867434,4.595807486,110,FEMALE,24
5d3b6bad,9f20fb93,ctest,0.808510638,5.942824923,110,FEMALE,24
5d3b6bad,5eeb01d3,audio_vocab,0.957166214,6.358,110,FEMALE,24
5d3b6bad,4844afa1,audio_vocab,0.835751363,9.519,110,FEMALE,24
5d3b6bad,2786d257,text_vocab,0.975507821,2.168,110,FEMALE,24
5d3b6bad,dd39ffd6,ctest,0.447368421,9.773225634,110,FEMALE,24
5d3b6bad,01cfc2e0,dictation,8.28E-05,6.228935985,110,FEMALE,24
f39bcff3,05dca216,elicited_speech,0.540358967,5.019207952,80,FEMALE,51
f39bcff3,39c43a66,dictation,0.001017657,3.33555698,80,FEMALE,51
f39bcff3,77a80333,dictation,3.55E-04,5.675145991,80,FEMALE,51
f39bcff3,cf33be8a,dictation,1.00E-07,0.299006262,80,FEMALE,51
f39bcff3,1234490d,elicited_speech,0.665206071,3.511929946,80,FEMALE,51
f39bcff3,eb5f8df3,audio_vocab,0.796528832,10,80,FEMALE,51
f39bcff3,a0147ac4,text_vocab,0.976829842,6.384,80,FEMALE,51
f39bcff3,2e2e4bdb,elicited_speech,0.792157818,5.376560579,80,FEMALE,51
f39bcff3,5d269eec,text_vocab,0.759020323,4.461,80,FEMALE,51
f39bcff3,3955d201,dictation,9.94E-06,3.00685769,80,FEMALE,51
f39bcff3,df4f38d9,ctest,0.43902439,4.828292155,80,FEMALE,51
f39bcff3,e1d707c7,text_vocab,0.915733149,3.512,80,FEMALE,51
f39bcff3,acdaf018,text_vocab,0.977657181,0.476,80,FEMALE,51
f39bcff3,7b0b8663,ctest,0.608695652,6.075011515,80,FEMALE,51
f39bcff3,d613c803,dictation,0.003107499,7.990814146,80,FEMALE,51
f39bcff3,b4615b45,ctest,0.689655172,4.692467399,80,FEMALE,51
f39bcff3,b208363c,text_vocab,0.431640771,8.43,80,FEMALE,51
f39bcff3,f8d7a867,elicited_speech,0.688370467,6.253674207,80,FEMALE,51
f39bcff3,4ed424a9,ctest,0.547619048,9.921234523,80,FEMALE,51
f39bcff3,2a4c7841,dictation,0.993889516,0.444749779,80,FEMALE,51
f39bcff3,1240dea6,text_vocab,0.430212855,9.888,80,FEMALE,51
f39bcff3,e49d98ce,audio_vocab,0.824165656,8.282,80,FEMALE,51
f39bcff3,294294a4,elicited_speech,0.746876287,5.425340448,80,FEMALE,51
f39bcff3,3aada785,elicited_speech,0.707474565,5.36529004,80,FEMALE,51
f39bcff3,994d347f,ctest,0.279069767,5.514344683,80,FEMALE,51
f39bcff3,8cf77f5a,audio_vocab,0.824165656,2.552,80,FEMALE,51
f39bcff3,cc0b5fc6,audio_vocab,0.824165656,4.974,80,FEMALE,51
f39bcff3,e483239c,ctest,0.6,0.485529586,80,FEMALE,51
f39bcff3,9470c7de,dictation,0.016118667,0.434112048,80,FEMALE,51
f39bcff3,7c118825,audio_vocab,0.957166214,5.15,80,FEMALE,51
f39bcff3,d34dfa61,audio_vocab,0.311246521,5.457,80,FEMALE,51
838c0403,4e866eb4,dictation,0.993889516,2.898251853,140,FEMALE,23
838c0403,38e8b8b7,audio_vocab,0.957166214,10,140,FEMALE,23
838c0403,ca9375c1,ctest,0.9999999,3.858342059,140,FEMALE,23
838c0403,055f73a5,dictation,0.993889516,8.656909235,140,FEMALE,23
838c0403,a5652540,text_vocab,0.915733149,9.999,140,FEMALE,23
838c0403,0ae0d7f5,text_vocab,0.97826087,7.309,140,FEMALE,23
838c0403,1419d270,elicited_speech,0.954454338,6.520139725,140,FEMALE,23
838c0403,e1b4f0b7,elicited_speech,0.9999999,8.761072047,140,FEMALE,23
838c0403,93a2db94,ctest,0.9999999,5.691790817,140,FEMALE,23
838c0403,c9c1e0f0,elicited_speech,0.946514091,8.965248819,140,FEMALE,23
838c0403,b7766374,dictation,0.993889516,5.357622245,140,FEMALE,23
838c0403,ae6427ab,elicited_speech,0.9999999,8.863716601,140,FEMALE,23
838c0403,d549e6b7,audio_vocab,0.954711503,7.98,140,FEMALE,23
838c0403,c352d8f4,text_vocab,0.977657181,7.919,140,FEMALE,23
838c0403,60c7ac88,ctest,0.910447761,9.893015144,140,FEMALE,23
838c0403,8dd7f330,ctest,0.9999999,9.96143445,140,FEMALE,23
838c0403,3d1f23c9,audio_vocab,0.954711503,7.43,140,FEMALE,23
838c0403,f57d6c0e,dictation,0.993889516,6.471475339,140,FEMALE,23
838c0403,3c03a65c,ctest,0.87804878,9.898172468,140,FEMALE,23
838c0403,f3381d2a,ctest,0.913043478,8.45728051,140,FEMALE,23
838c0403,f745e60f,elicited_speech,0.844818946,9.03958218,140,FEMALE,23
838c0403,e66c7a6d,audio_vocab,0.954711503,9.716,140,FEMALE,23
838c0403,2ae80223,dictation,0.847298229,8.803692089,140,FEMALE,23
838c0403,80fe67af,dictation,3.52E-05,8.523860498,140,FEMALE,23
838c0403,c0731afc,text_vocab,0.977657181,2.427,140,FEMALE,23
838c0403,c07d0a60,audio_vocab,0.957166214,0.409,140,FEMALE,23
838c0403,60634b3e,elicited_speech,0.97269919,8.672854819,140,FEMALE,23
838c0403,b4574f8a,audio_vocab,0.835751363,5.211,140,FEMALE,23
838c0403,37373ead,text_vocab,0.976829842,10,140,FEMALE,23
838c0403,dba164db,text_vocab,0.975507821,5.268,140,FEMALE,23
838c0403,31d4e201,dictation,0.498117881,8.628680137,140,FEMALE,23
aa473134,2b74972e,dictation,0.993889516,3.236883244,130,MALE,32
aa473134,8ae62102,text_vocab,0.917441316,7.235,130,MALE,32
aa473134,2a4c7841,dictation,0.595249974,0.444749779,130,MALE,32
aa473134,f95faa19,dictation,0.993889516,8.503861328,130,MALE,32
aa473134,934b8842,ctest,0.620689655,9.107378357,130,MALE,32
aa473134,971584bc,elicited_speech,0.895477261,9.478868948,130,MALE,32
aa473134,d37ac38e,text_vocab,0.837410065,8.04,130,MALE,32
aa473134,d20da9bc,text_vocab,0.910223855,10,130,MALE,32
aa473134,fe464599,audio_vocab,0.957166214,5.283,130,MALE,32
aa473134,9d8b6628,elicited_speech,0.848393165,8.584202,130,MALE,32
aa473134,cef160a0,dictation,0.993889516,5.549846591,130,MALE,32
aa473134,0a5d8f33,audio_vocab,0.835751363,7.803,130,MALE,32
aa473134,4bc3a20f,audio_vocab,0.954711503,6.31,130,MALE,32
aa473134,b4e8503a,ctest,0.612903226,9.555678406,130,MALE,32
aa473134,b5d8a906,dictation,0.425804656,8.678252603,130,MALE,32
aa473134,9173c6bb,text_vocab,0.769867724,9.466,130,MALE,32
aa473134,3277d3e9,elicited_speech,0.93548087,6.657662582,130,MALE,32
aa473134,bf2a2a99,elicited_speech,0.77050397,8.78852908,130,MALE,32
aa473134,22c4a192,dictation,0.993889516,4.937884772,130,MALE,32
aa473134,d0278d33,ctest,0.875,2.730544956,130,MALE,32
aa473134,56554ea3,audio_vocab,0.796528832,10,130,MALE,32
aa473134,29d177f3,ctest,0.9999999,7.506039801,130,MALE,32
aa473134,2ba43bad,ctest,0.905660377,9.892758606,130,MALE,32
aa473134,1bb210d7,text_vocab,0.97811438,1.287,130,MALE,32
aa473134,ae35da2d,audio_vocab,0.957166214,9.187,130,MALE,32
aa473134,f6d04b49,text_vocab,0.976829842,5.059,130,MALE,32
aa473134,48fd2eef,ctest,0.9999999,4.892430163,130,MALE,32
aa473134,493fe6b7,dictation,8.16E-07,8.62273507,130,MALE,32
aa473134,62cf9231,elicited_speech,0.797985005,5.800580512,130,MALE,32
aa473134,ee7981b1,audio_vocab,0.796528832,2.068,130,MALE,32
aa473134,f745e60f,elicited_speech,0.73404237,9.03958218,130,MALE,32
983035bb,931e4390,text_vocab,0.642509816,9.844,95,MALE,24
983035bb,e9c5fec0,audio_vocab,0.745446777,9.556,95,MALE,24
983035bb,fb372613,ctest,0.379310345,9.966376068,95,MALE,24
983035bb,24fdcabd,elicited_speech,0.650130048,7.293510721,95,MALE,24
983035bb,a08a2123,ctest,0.588235294,2.972211015,95,MALE,24
983035bb,d35742f4,dictation,1.00E-07,7.341265473,95,MALE,24
983035bb,1017c452,dictation,1.00E-07,6.495195262,95,MALE,24
983035bb,2d6820f7,text_vocab,0.877287487,5.216,95,MALE,24
983035bb,579e8c9c,text_vocab,0.428665095,7.968,95,MALE,24
983035bb,00255d6c,text_vocab,0.660861818,6.124,95,MALE,24
983035bb,1f68d310,elicited_speech,1.00E-07,6.62412963,95,MALE,24
983035bb,59611142,elicited_speech,0.633183931,6.385534708,95,MALE,24
983035bb,b7a6990f,dictation,0.993889516,0.426555525,95,MALE,24
983035bb,9e96a317,audio_vocab,0.733895509,5.347,95,MALE,24
983035bb,2328bd65,elicited_speech,0.601879019,6.982868308,95,MALE,24
983035bb,71b7f3d9,audio_vocab,0.836678836,8.379,95,MALE,24
983035bb,acdaf018,text_vocab,0.919206801,0.476,95,MALE,24
983035bb,0e258264,text_vocab,0.919206801,8.39,95,MALE,24
983035bb,ae63c8fa,dictation,0.993889516,3.334828928,95,MALE,24
983035bb,55824b88,text_vocab,0.720968026,9.846,95,MALE,24
983035bb,9f2eddad,elicited_speech,0.681885204,6.468988649,95,MALE,24
983035bb,c2af04ed,audio_vocab,0.954711503,5.509,95,MALE,24
983035bb,9cec26c8,dictation,1.00E-07,7.359770153,95,MALE,24
983035bb,61e5c82b,audio_vocab,0.836678836,4.272,95,MALE,24
983035bb,ce1b6597,ctest,0.857142857,4.011833734,95,MALE,24
983035bb,7f73b41c,elicited_speech,0.684701425,2.197546924,95,MALE,24
983035bb,a0bc5feb,dictation,1.11E-04,5.509522465,95,MALE,24
983035bb,adbfb061,ctest,0.485714286,5.596472645,95,MALE,24
983035bb,10197011,audio_vocab,0.954711503,10,95,MALE,24
983035bb,e1bf75ed,ctest,0.655172414,0.370353431,95,MALE,24
983035bb,28b3f189,ctest,0.657142857,5.13443924,95,MALE,24
35ea652b,c5f23aae,ctest,0.9999999,9.746335268,125,MALE,19
35ea652b,83f21ed1,ctest,0.5,9.944416004,125,MALE,19
35ea652b,1a6e1f3f,elicited_speech,0.924512116,8.706677203,125,MALE,19
35ea652b,4a98eae1,dictation,0.993889516,8.607405365,125,MALE,19
35ea652b,c3480e78,dictation,0.993889516,3.90072015,125,MALE,19
35ea652b,2f3e76ea,ctest,0.558139535,8.276696987,125,MALE,19
35ea652b,aa2860f4,text_vocab,0.975507821,4.406,125,MALE,19
35ea652b,2a4c7841,dictation,0.993889516,0.444749779,125,MALE,19
35ea652b,aef3fee6,elicited_speech,0.919300602,8.298688476,125,MALE,19
35ea652b,247f60b0,audio_vocab,0.52803734,9.376,125,MALE,19
35ea652b,aef77556,dictation,0.00421226,8.144198708,125,MALE,19
35ea652b,8879a929,dictation,0.993889516,6.52513911,125,MALE,19
35ea652b,5c53f775,text_vocab,0.976829842,9.026,125,MALE,19
35ea652b,1ad04c96,elicited_speech,0.930755162,8.968817167,125,MALE,19
35ea652b,a3eb13b7,elicited_speech,1.00E-07,7.526492457,125,MALE,19
35ea652b,fe771275,ctest,0.9999999,5.955091659,125,MALE,19
35ea652b,dfc06090,elicited_speech,0.945927535,8.439819087,125,MALE,19
35ea652b,66adb8ed,audio_vocab,0.835751363,6.392,125,MALE,19
35ea652b,61030cc9,text_vocab,0.903615575,8.064,125,MALE,19
35ea652b,20e51925,text_vocab,0.553959906,9.261,125,MALE,19
35ea652b,a48c2f65,elicited_speech,1.00E-07,8.672503793,125,MALE,19
35ea652b,9c9454d8,audio_vocab,0.836678836,9.427,125,MALE,19
35ea652b,89ce09ad,elicited_speech,0.91367256,8.535811491,125,MALE,19
35ea652b,5bda07d8,audio_vocab,0.648335693,2.289,125,MALE,19
35ea652b,7891cd80,audio_vocab,0.957166214,4.197,125,MALE,19
35ea652b,69165b26,ctest,0.9999999,3.395100763,125,MALE,19
35ea652b,a23740a0,text_vocab,0.97811438,1.373,125,MALE,19
35ea652b,5a99bb5e,text_vocab,0.976829842,5.938,125,MALE,19
35ea652b,171c7141,dictation,0.160713218,8.793114844,125,MALE,19
35ea652b,24699b39,dictation,0.993889516,8.540024086,125,MALE,19
35ea652b,66cdbb1f,audio_vocab,0.957166214,6.554,125,MALE,19
35ea652b,77f4447d,ctest,0.9999999,9.731366308,125,MALE,19
d4e69a47,5de5ea6d,dictation,0.993889516,2.751747755,115,MALE,34
d4e69a47,9eae368b,text_vocab,0.915733149,2.269,115,MALE,34
d4e69a47,fa1b5935,dictation,0.993889516,3.998092845,115,MALE,34
d4e69a47,d0b6067d,audio_vocab,0.836678836,10,115,MALE,34
d4e69a47,e7ebf604,dictation,1.00E-07,8.55440156,115,MALE,34
d4e69a47,42ad2ef4,text_vocab,0.871423879,9.935,115,MALE,34
d4e69a47,51fcc394,audio_vocab,0.957166214,7.143,115,MALE,34
d4e69a47,ce0f3766,audio_vocab,0.957166214,8.198,115,MALE,34
d4e69a47,9ad18ea4,ctest,0.9999999,8.361315583,115,MALE,34
d4e69a47,2dc55c43,ctest,0.391304348,4.530710383,115,MALE,34
d4e69a47,307f9311,dictation,0.540378702,6.88173395,115,MALE,34
d4e69a47,3783aeba,text_vocab,0.917441316,7.993,115,MALE,34
d4e69a47,e391a78d,elicited_speech,0.791346449,8.727534819,115,MALE,34
d4e69a47,e94facf8,dictation,0.953533191,5.742385372,115,MALE,34
d4e69a47,a3eb13b7,elicited_speech,0.885556576,7.526492457,115,MALE,34
d4e69a47,8bdb546d,audio_vocab,0.954711503,6.518,115,MALE,34
d4e69a47,35a05187,text_vocab,0.915733149,9.56,115,MALE,34
d4e69a47,db203495,dictation,1.00E-07,7.848161088,115,MALE,34
d4e69a47,78236b76,ctest,0.777777778,9.616717983,115,MALE,34
d4e69a47,3ef75993,elicited_speech,0.882614957,6.731723433,115,MALE,34
d4e69a47,0e3f8da4,dictation,0.048709037,1.209692912,115,MALE,34
d4e69a47,0a0a1354,ctest,0.882352941,0.884601866,115,MALE,34
d4e69a47,6fc49f4a,audio_vocab,0.954711503,7.605,115,MALE,34
d4e69a47,927c11aa,text_vocab,0.877358015,5.991,115,MALE,34
d4e69a47,d990bcb5,elicited_speech,0.57309776,7.635198234,115,MALE,34
d4e69a47,d7a3288b,ctest,0.842105263,8.040999066,115,MALE,34
d4e69a47,d43f04e2,audio_vocab,0.954711503,3.152,115,MALE,34
d4e69a47,a265cf79,text_vocab,0.482765268,10,115,MALE,34
d4e69a47,24fcb91f,elicited_speech,0.557432691,8.195333895,115,MALE,34
d4e69a47,067ad01f,elicited_speech,0.846808807,5.96166571,115,MALE,34
d4e69a47,7490bd85,ctest,0.931034483,6.210916904,115,MALE,34
8f3d8fa4,3fa42226,dictation,0.910983031,5.936996491,100,MALE,20
8f3d8fa4,2f58c4a7,elicited_speech,0.721638139,7.079957243,100,MALE,20
8f3d8fa4,fe787873,text_vocab,0.818473812,5.921,100,MALE,20
8f3d8fa4,40a57085,text_vocab,0.877358015,4.518,100,MALE,20
8f3d8fa4,2e52683f,elicited_speech,0.761589587,6.723640952,100,MALE,20
8f3d8fa4,5611653d,ctest,0.702702703,2.05872281,100,MALE,20
8f3d8fa4,66cfb3a8,ctest,0.589285714,9.695254059,100,MALE,20
8f3d8fa4,c349fb4a,dictation,0.005061148,3.505119192,100,MALE,20
8f3d8fa4,e2aff892,elicited_speech,1.00E-07,5.955496618,100,MALE,20
8f3d8fa4,9efc6a4b,audio_vocab,0.493147948,7.976,100,MALE,20
8f3d8fa4,acbd7bb3,ctest,0.47826087,7.805074469,100,MALE,20
8f3d8fa4,a9657d0c,elicited_speech,0.77893667,5.659787124,100,MALE,20
8f3d8fa4,5befdab2,text_vocab,0.66338486,8.028,100,MALE,20
8f3d8fa4,9144190,dictation,0.993889516,2.179175928,100,MALE,20
8f3d8fa4,8823935c,audio_vocab,0.52803734,9.639,100,MALE,20
8f3d8fa4,f5db5ab9,ctest,0.9999999,0.333031742,100,MALE,20
8f3d8fa4,888d2c31,dictation,4.52E-05,9.141207997,100,MALE,20
8f3d8fa4,2a4c7841,dictation,0.485342904,0.444749779,100,MALE,20
8f3d8fa4,44224228,ctest,0.386363636,5.427568774,100,MALE,20
8f3d8fa4,79f01e6e,audio_vocab,0.957166214,3.127,100,MALE,20
8f3d8fa4,84fb2160,text_vocab,0.838912426,5.353,100,MALE,20
8f3d8fa4,1f661f54,audio_vocab,0.493147948,7.073,100,MALE,20
8f3d8fa4,e8df871d,elicited_speech,0.624577585,6.536399317,100,MALE,20
8f3d8fa4,2e1fda22,dictation,1.00E-07,5.963236199,100,MALE,20
8f3d8fa4,0553d67a,elicited_speech,0.838113859,7.85625076,100,MALE,20
8f3d8fa4,2a739e3e,ctest,0.8125,4.917419714,100,MALE,20
8f3d8fa4,64b5b923,text_vocab,0.877287487,9.305,100,MALE,20
8f3d8fa4,a3a5097e,text_vocab,0.919206801,4.238,100,MALE,20
8f3d8fa4,fa5934c6,audio_vocab,0.954711503,4.882,100,MALE,20
8f3d8fa4,cd1fad40,text_vocab,0.837410065,10,100,MALE,20
8f3d8fa4,ddc6a249,audio_vocab,0.52803734,0.819,100,MALE,20
8f3d8fa4,2f9a558f,elicited_speech,1.00E-07,7.184779775,100,MALE,20
